frame,seconds,clock,ready,cash,inventory,seats,pointerCommits,member,phase,away,x,y,destination,pathIndex,pathLength,seat,seatDirection,arrivalCount,workFrames,gaitDistance,displacement,staticViolations,interactionViolations,agentPenetrations,bodies,legacyCharacters,legacyFurniture,bgm,sfx,listenerVolume,outputPeak,errors
78,7.101070,2000-01-03T08:50:00,True,5000000,0,0,0,older_sister,Navigating,False,3.522108,5.761052,(4:9),4,12,,0,0,0,2.025013,0.003215,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
78,7.101144,2000-01-03T08:50:00,True,5000000,0,0,0,player,Navigating,False,1.811227,3.127836,(8:4),4,9,,0,0,0,2.025013,0.003215,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
80,7.203948,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-5.206225,5.841332,(4:5),3,8,,0,0,0,2.129724,0.001295,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
80,7.204037,2000-01-03T08:50:00,True,5000000,0,0,0,mother,Navigating,False,0.800863,7.155126,(8:11),6,7,,0,0,0,2.086032,0.001295,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
80,7.204113,2000-01-03T08:50:00,True,5000000,0,0,0,older_sister,Navigating,False,3.428452,5.714224,(4:9),4,12,,0,0,0,2.129724,0.001295,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
80,7.204188,2000-01-03T08:50:00,True,5000000,0,0,0,player,Navigating,False,1.904883,3.174664,(8:4),4,9,,0,0,0,2.129724,0.001295,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
82,7.304678,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-5.114688,5.887101,(4:5),3,8,,0,0,0,2.232066,0.000735,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
82,7.304769,2000-01-03T08:50:00,True,5000000,0,0,0,mother,Navigating,False,0.709326,7.200894,(8:11),6,7,,0,0,0,2.188374,0.000735,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
82,7.304847,2000-01-03T08:50:00,True,5000000,0,0,0,older_sister,Navigating,False,3.336915,5.668455,(4:9),4,12,,0,0,0,2.232066,0.000735,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
82,7.304927,2000-01-03T08:50:00,True,5000000,0,0,0,player,Navigating,False,1.996421,3.220432,(8:4),4,9,,0,0,0,2.232066,0.000735,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
85,7.407166,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-5.002958,5.942966,(4:5),3,8,,0,0,0,2.356983,0.026917,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
85,7.407261,2000-01-03T08:50:00,True,5000000,0,0,0,mother,Navigating,False,0.597596,7.256759,(8:11),6,7,,0,0,0,2.313291,0.026917,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
